lead_id,age,gender,current_city,current_education,parent_occupation,lead_gen_source,demo_watched_date,language,watched_percentage,jnr_sm_id_x,lead_stage,call_done_date,call_status,call_reason,reasons_for_not_interested_in_demo,reasons_for_not_interested_to_consider,reasons_for_not_interested_to_convert,snr_sm_id,jnr_sm_id_y,assigned_date,cycle
USR1161,20,FEMALE,Bengaluru,B.Tech,Government Employee,user_referrals,2022-01-17,Not Provided,57.0,JNR1009MG,lead,2022-01-04,successful,demo_not_attended,Wants offline classes,Not Provided,Not Provided,SNR503MG,JNR1009MG,2022-01-01,1
USR1161,20,FEMALE,Bengaluru,B.Tech,Government Employee,user_referrals,2022-01-17,Not Provided,57.0,JNR1009MG,lead,2022-01-04,successful,demo_not_attended,Wants offline classes,Not Provided,Not Provided,SNR503MG,JNR1009MG,2022-01-01,1
USR1161,20,FEMALE,Bengaluru,B.Tech,Government Employee,user_referrals,2022-01-17,Not Provided,57.0,JNR1009MG,lead,2022-01-04,unsuccessful,demo_not_attended,Wants offline classes,Not Provided,Not Provided,SNR503MG,JNR1009MG,2022-01-01,1
USR1161,20,FEMALE,Bengaluru,B.Tech,Government Employee,user_referrals,2022-01-17,Not Provided,57.0,JNR1009MG,lead,2022-01-04,successful,demo_not_attended,Wants offline classes,Not Provided,Not Provided,SNR503MG,JNR1009MG,2022-01-01,1
USR1162,20,FEMALE,Kochi,B.Tech,Business,user_referrals,2022-01-06,Telugu,49.0,JNR1009MG,lead,2022-01-04,successful,lead_introduction,Not Provided,Not Provided,Can't afford,SNR503MG,JNR1009MG,2022-01-01,1
USR1162,20,FEMALE,Kochi,B.Tech,Business,user_referrals,2022-01-06,Telugu,49.0,JNR1009MG,lead,2022-01-06,successful,demo_schedule,Not Provided,Not Provided,Can't afford,SNR503MG,JNR1009MG,2022-01-01,1
USR1162,20,FEMALE,Kochi,B.Tech,Business,user_referrals,2022-01-06,Telugu,49.0,JNR1009MG,lead,2022-01-07,successful,demo_not_attended,Not Provided,Not Provided,Can't afford,SNR503MG,JNR1009MG,2022-01-01,1
USR1162,20,FEMALE,Kochi,B.Tech,Business,user_referrals,2022-01-06,Telugu,49.0,JNR1009MG,lead,2022-01-07,successful,demo_not_attended,Not Provided,Not Provided,Can't afford,SNR503MG,JNR1009MG,2022-01-01,1
USR1162,20,FEMALE,Kochi,B.Tech,Business,user_referrals,2022-01-06,Telugu,49.0,JNR1009MG,lead,2022-01-07,unsuccessful,demo_not_attended,Not Provided,Not Provided,Can't afford,SNR503MG,JNR1009MG,2022-01-01,1
USR1162,20,FEMALE,Kochi,B.Tech,Business,user_referrals,2022-01-06,Telugu,49.0,JNR1009MG,lead,2022-01-07,successful,demo_not_attended,Not Provided,Not Provided,Can't afford,SNR503MG,JNR1009MG,2022-01-01,1
USR1162,20,FEMALE,Kochi,B.Tech,Business,user_referrals,2022-01-06,Telugu,49.0,JNR1009MG,awareness,2022-01-07,successful,post_demo_followup,Not Provided,Not Provided,Can't afford,SNR503MG,JNR1009MG,2022-01-01,1
USR1162,20,FEMALE,Kochi,B.Tech,Business,user_referrals,2022-01-06,Telugu,49.0,JNR1009MG,consideration,2022-01-07,successful,interested_for_conversion,Not Provided,Not Provided,Can't afford,SNR503MG,JNR1009MG,2022-01-01,1
USR1162,20,FEMALE,Kochi,B.Tech,Business,user_referrals,2022-01-06,Telugu,49.0,JNR1009MG,consideration,2022-01-07,unsuccessful,followup_for_conversion,Not Provided,Not Provided,Can't afford,SNR503MG,JNR1009MG,2022-01-01,1
USR1162,20,FEMALE,Kochi,B.Tech,Business,user_referrals,2022-01-06,Telugu,49.0,JNR1009MG,consideration,2022-01-07,successful,followup_for_conversion,Not Provided,Not Provided,Can't afford,SNR503MG,JNR1009MG,2022-01-01,1
USR1163,21,FEMALE,Hyderabad,Degree,Business,user_referrals,2022-01-08,Telugu,53.0,JNR1009MG,lead,2022-01-05,unsuccessful,lead_introduction,Not Provided,Can't afford,Not Provided,SNR503MG,JNR1009MG,2022-01-01,1
USR1163,21,FEMALE,Hyderabad,Degree,Business,user_referrals,2022-01-08,Telugu,53.0,JNR1009MG,lead,2022-01-06,successful,lead_introduction,Not Provided,Can't afford,Not Provided,SNR503MG,JNR1009MG,2022-01-01,1
USR1163,21,FEMALE,Hyderabad,Degree,Business,user_referrals,2022-01-08,Telugu,53.0,JNR1009MG,lead,2022-01-08,successful,demo_schedule,Not Provided,Can't afford,Not Provided,SNR503MG,JNR1009MG,2022-01-01,1
USR1163,21,FEMALE,Hyderabad,Degree,Business,user_referrals,2022-01-08,Telugu,53.0,JNR1009MG,lead,2022-01-09,successful,demo_not_attended,Not Provided,Can't afford,Not Provided,SNR503MG,JNR1009MG,2022-01-01,1
USR1163,21,FEMALE,Hyderabad,Degree,Business,user_referrals,2022-01-08,Telugu,53.0,JNR1009MG,lead,2022-01-09,successful,demo_not_attended,Not Provided,Can't afford,Not Provided,SNR503MG,JNR1009MG,2022-01-01,1
USR1163,21,FEMALE,Hyderabad,Degree,Business,user_referrals,2022-01-08,Telugu,53.0,JNR1009MG,lead,2022-01-09,successful,demo_not_attended,Not Provided,Can't afford,Not Provided,SNR503MG,JNR1009MG,2022-01-01,1
USR1163,21,FEMALE,Hyderabad,Degree,Business,user_referrals,2022-01-08,Telugu,53.0,JNR1009MG,awareness,2022-01-09,successful,post_demo_followup,Not Provided,Can't afford,Not Provided,SNR503MG,JNR1009MG,2022-01-01,1
USR1164,22,FEMALE,Hyderabad,Looking for Job,Business,social_media,2022-01-17,Not Provided,57.0,JNR1009MG,lead,2022-01-07,successful,lead_introduction,Can't afford,Not Provided,Not Provided,SNR503MG,JNR1009MG,2022-01-01,1
USR1164,22,FEMALE,Hyderabad,Looking for Job,Business,social_media,2022-01-17,Not Provided,57.0,JNR1009MG,lead,2022-01-08,successful,demo_schedule,Can't afford,Not Provided,Not Provided,SNR503MG,JNR1009MG,2022-01-01,1
USR1164,22,FEMALE,Hyderabad,Looking for Job,Business,social_media,2022-01-17,Not Provided,57.0,JNR1009MG,lead,2022-01-08,successful,demo_not_attended,Can't afford,Not Provided,Not Provided,SNR503MG,JNR1009MG,2022-01-01,1
USR1164,22,FEMALE,Hyderabad,Looking for Job,Business,social_media,2022-01-17,Not Provided,57.0,JNR1009MG,lead,2022-01-08,successful,demo_not_attended,Can't afford,Not Provided,Not Provided,SNR503MG,JNR1009MG,2022-01-01,1
USR1165,25,FEMALE,Hyderabad,B.Tech,Business,social_media,2022-01-17,Not Provided,57.0,JNR1009MG,lead,2022-01-01,unsuccessful,lead_introduction,Can't afford,Not Provided,Not Provided,SNR503MG,JNR1009MG,2022-01-01,1
USR1165,25,FEMALE,Hyderabad,B.Tech,Business,social_media,2022-01-17,Not Provided,57.0,JNR1009MG,lead,2022-01-02,successful,lead_introduction,Can't afford,Not Provided,Not Provided,SNR503MG,JNR1009MG,2022-01-01,1
USR1165,25,FEMALE,Hyderabad,B.Tech,Business,social_media,2022-01-17,Not Provided,57.0,JNR1009MG,lead,2022-01-03,successful,demo_schedule,Can't afford,Not Provided,Not Provided,SNR503MG,JNR1009MG,2022-01-01,1
USR1165,25,FEMALE,Hyderabad,B.Tech,Business,social_media,2022-01-17,Not Provided,57.0,JNR1009MG,lead,2022-01-03,successful,demo_not_attended,Can't afford,Not Provided,Not Provided,SNR503MG,JNR1009MG,2022-01-01,1
USR1166,18,MALE,Kochi,B.Tech,IT Employee,email_marketing,2022-01-17,Not Provided,57.0,JNR1009MG,lead,2022-01-08,successful,lead_introduction,Student not interested in domain,Not Provided,Not Provided,SNR503MG,JNR1009MG,2022-01-08,2
USR1166,18,MALE,Kochi,B.Tech,IT Employee,email_marketing,2022-01-17,Not Provided,57.0,JNR1009MG,lead,2022-01-10,successful,demo_schedule,Student not interested in domain,Not Provided,Not Provided,SNR503MG,JNR1009MG,2022-01-08,2
USR1166,18,MALE,Kochi,B.Tech,IT Employee,email_marketing,2022-01-17,Not Provided,57.0,JNR1009MG,lead,2022-01-10,successful,demo_not_attended,Student not interested in domain,Not Provided,Not Provided,SNR503MG,JNR1009MG,2022-01-08,2
USR1166,18,MALE,Kochi,B.Tech,IT Employee,email_marketing,2022-01-17,Not Provided,57.0,JNR1009MG,lead,2022-01-10,successful,demo_not_attended,Student not interested in domain,Not Provided,Not Provided,SNR503MG,JNR1009MG,2022-01-08,2
USR1166,18,MALE,Kochi,B.Tech,IT Employee,email_marketing,2022-01-17,Not Provided,57.0,JNR1009MG,lead,2022-01-10,unsuccessful,demo_not_attended,Student not interested in domain,Not Provided,Not Provided,SNR503MG,JNR1009MG,2022-01-08,2
USR1166,18,MALE,Kochi,B.Tech,IT Employee,email_marketing,2022-01-17,Not Provided,57.0,JNR1009MG,lead,2022-01-10,successful,demo_not_attended,Student not interested in domain,Not Provided,Not Provided,SNR503MG,JNR1009MG,2022-01-08,2
USR1167,24,MALE,Kochi,Looking for Job,IT Employee,SEO,2022-01-10,Telugu,57.0,JNR1009MG,lead,2022-01-08,successful,lead_introduction,Not Provided,Not Provided,Can't afford,SNR503MG,JNR1009MG,2022-01-08,2
USR1167,24,MALE,Kochi,Looking for Job,IT Employee,SEO,2022-01-10,Telugu,57.0,JNR1009MG,lead,2022-01-10,successful,demo_schedule,Not Provided,Not Provided,Can't afford,SNR503MG,JNR1009MG,2022-01-08,2
USR1167,24,MALE,Kochi,Looking for Job,IT Employee,SEO,2022-01-10,Telugu,57.0,JNR1009MG,lead,2022-01-10,successful,demo_not_attended,Not Provided,Not Provided,Can't afford,SNR503MG,JNR1009MG,2022-01-08,2
USR1167,24,MALE,Kochi,Looking for Job,IT Employee,SEO,2022-01-10,Telugu,57.0,JNR1009MG,lead,2022-01-10,successful,demo_not_attended,Not Provided,Not Provided,Can't afford,SNR503MG,JNR1009MG,2022-01-08,2
USR1167,24,MALE,Kochi,Looking for Job,IT Employee,SEO,2022-01-10,Telugu,57.0,JNR1009MG,awareness,2022-01-10,successful,post_demo_followup,Not Provided,Not Provided,Can't afford,SNR503MG,JNR1009MG,2022-01-08,2
USR1167,24,MALE,Kochi,Looking for Job,IT Employee,SEO,2022-01-10,Telugu,57.0,JNR1009MG,consideration,2022-01-10,successful,interested_for_conversion,Not Provided,Not Provided,Can't afford,SNR503MG,JNR1009MG,2022-01-08,2
USR1167,24,MALE,Kochi,Looking for Job,IT Employee,SEO,2022-01-10,Telugu,57.0,JNR1009MG,consideration,2022-01-10,unsuccessful,followup_for_conversion,Not Provided,Not Provided,Can't afford,SNR503MG,JNR1009MG,2022-01-08,2
USR1167,24,MALE,Kochi,Looking for Job,IT Employee,SEO,2022-01-10,Telugu,57.0,JNR1009MG,consideration,2022-01-10,successful,followup_for_conversion,Not Provided,Not Provided,Can't afford,SNR503MG,JNR1009MG,2022-01-08,2
USR1168,18,FEMALE,Kochi,B.Tech,IT Employee,SEO,2022-01-17,Not Provided,57.0,JNR1009MG,lead,2022-01-08,unsuccessful,lead_introduction,No time for student,Not Provided,Not Provided,SNR503MG,JNR1009MG,2022-01-08,2
USR1168,18,FEMALE,Kochi,B.Tech,IT Employee,SEO,2022-01-17,Not Provided,57.0,JNR1009MG,lead,2022-01-08,successful,lead_introduction,No time for student,Not Provided,Not Provided,SNR503MG,JNR1009MG,2022-01-08,2
USR1168,18,FEMALE,Kochi,B.Tech,IT Employee,SEO,2022-01-17,Not Provided,57.0,JNR1009MG,lead,2022-01-09,successful,demo_schedule,No time for student,Not Provided,Not Provided,SNR503MG,JNR1009MG,2022-01-08,2
USR1168,18,FEMALE,Kochi,B.Tech,IT Employee,SEO,2022-01-17,Not Provided,57.0,JNR1009MG,lead,2022-01-09,successful,demo_not_attended,No time for student,Not Provided,Not Provided,SNR503MG,JNR1009MG,2022-01-08,2
USR1168,18,FEMALE,Kochi,B.Tech,IT Employee,SEO,2022-01-17,Not Provided,57.0,JNR1009MG,lead,2022-01-09,successful,demo_not_attended,No time for student,Not Provided,Not Provided,SNR503MG,JNR1009MG,2022-01-08,2
USR1169,24,MALE,Hyderabad,Looking for Job,IT Employee,social_media,2022-01-17,Not Provided,57.0,JNR1009MG,lead,2022-01-08,successful,lead_introduction,Can't afford,Not Provided,Not Provided,SNR503MG,JNR1009MG,2022-01-08,2
USR1169,24,MALE,Hyderabad,Looking for Job,IT Employee,social_media,2022-01-17,Not Provided,57.0,JNR1009MG,lead,2022-01-09,successful,demo_schedule,Can't afford,Not Provided,Not Provided,SNR503MG,JNR1009MG,2022-01-08,2
USR1169,24,MALE,Hyderabad,Looking for Job,IT Employee,social_media,2022-01-17,Not Provided,57.0,JNR1009MG,lead,2022-01-09,successful,demo_not_attended,Can't afford,Not Provided,Not Provided,SNR503MG,JNR1009MG,2022-01-08,2
USR1170,21,MALE,Bengaluru,Degree,IT Employee,user_referrals,2022-01-12,Telugu,65.0,JNR1009MG,lead,2022-01-08,unsuccessful,lead_introduction,Not Provided,Student not interested in domain,Not Provided,SNR503MG,JNR1009MG,2022-01-08,2
USR1170,21,MALE,Bengaluru,Degree,IT Employee,user_referrals,2022-01-12,Telugu,65.0,JNR1009MG,lead,2022-01-09,successful,lead_introduction,Not Provided,Student not interested in domain,Not Provided,SNR503MG,JNR1009MG,2022-01-08,2
USR1170,21,MALE,Bengaluru,Degree,IT Employee,user_referrals,2022-01-12,Telugu,65.0,JNR1009MG,lead,2022-01-11,successful,demo_schedule,Not Provided,Student not interested in domain,Not Provided,SNR503MG,JNR1009MG,2022-01-08,2
USR1170,21,MALE,Bengaluru,Degree,IT Employee,user_referrals,2022-01-12,Telugu,65.0,JNR1009MG,lead,2022-01-14,successful,demo_not_attended,Not Provided,Student not interested in domain,Not Provided,SNR503MG,JNR1009MG,2022-01-08,2
USR1170,21,MALE,Bengaluru,Degree,IT Employee,user_referrals,2022-01-12,Telugu,65.0,JNR1009MG,lead,2022-01-14,successful,demo_not_attended,Not Provided,Student not interested in domain,Not Provided,SNR503MG,JNR1009MG,2022-01-08,2
USR1170,21,MALE,Bengaluru,Degree,IT Employee,user_referrals,2022-01-12,Telugu,65.0,JNR1009MG,lead,2022-01-14,successful,demo_not_attended,Not Provided,Student not interested in domain,Not Provided,SNR503MG,JNR1009MG,2022-01-08,2
USR1170,21,MALE,Bengaluru,Degree,IT Employee,user_referrals,2022-01-12,Telugu,65.0,JNR1009MG,awareness,2022-01-14,successful,post_demo_followup,Not Provided,Student not interested in domain,Not Provided,SNR503MG,JNR1009MG,2022-01-08,2
USR1171,22,MALE,Visakhapatnam,Looking for Job,IT Employee,website,2022-01-18,Telugu,70.0,JNR1009MG,lead,2022-01-17,successful,lead_introduction,Not Provided,Not Provided,Can't afford,SNR503MG,JNR1009MG,2022-01-15,3
USR1171,22,MALE,Visakhapatnam,Looking for Job,IT Employee,website,2022-01-18,Telugu,70.0,JNR1009MG,lead,2022-01-17,successful,demo_schedule,Not Provided,Not Provided,Can't afford,SNR503MG,JNR1009MG,2022-01-15,3
USR1171,22,MALE,Visakhapatnam,Looking for Job,IT Employee,website,2022-01-18,Telugu,70.0,JNR1009MG,lead,2022-01-20,successful,demo_not_attended,Not Provided,Not Provided,Can't afford,SNR503MG,JNR1009MG,2022-01-15,3
USR1171,22,MALE,Visakhapatnam,Looking for Job,IT Employee,website,2022-01-18,Telugu,70.0,JNR1009MG,lead,2022-01-20,successful,demo_not_attended,Not Provided,Not Provided,Can't afford,SNR503MG,JNR1009MG,2022-01-15,3
USR1171,22,MALE,Visakhapatnam,Looking for Job,IT Employee,website,2022-01-18,Telugu,70.0,JNR1009MG,lead,2022-01-20,unsuccessful,demo_not_attended,Not Provided,Not Provided,Can't afford,SNR503MG,JNR1009MG,2022-01-15,3
USR1171,22,MALE,Visakhapatnam,Looking for Job,IT Employee,website,2022-01-18,Telugu,70.0,JNR1009MG,lead,2022-01-20,successful,demo_not_attended,Not Provided,Not Provided,Can't afford,SNR503MG,JNR1009MG,2022-01-15,3
USR1171,22,MALE,Visakhapatnam,Looking for Job,IT Employee,website,2022-01-18,Telugu,70.0,JNR1009MG,awareness,2022-01-20,successful,post_demo_followup,Not Provided,Not Provided,Can't afford,SNR503MG,JNR1009MG,2022-01-15,3
USR1171,22,MALE,Visakhapatnam,Looking for Job,IT Employee,website,2022-01-18,Telugu,70.0,JNR1009MG,consideration,2022-01-20,successful,interested_for_conversion,Not Provided,Not Provided,Can't afford,SNR503MG,JNR1009MG,2022-01-15,3
USR1171,22,MALE,Visakhapatnam,Looking for Job,IT Employee,website,2022-01-18,Telugu,70.0,JNR1009MG,consideration,2022-01-20,successful,followup_for_conversion,Not Provided,Not Provided,Can't afford,SNR503MG,JNR1009MG,2022-01-15,3
USR1171,22,MALE,Visakhapatnam,Looking for Job,IT Employee,website,2022-01-18,Telugu,70.0,JNR1009MG,consideration,2022-01-20,successful,followup_for_conversion,Not Provided,Not Provided,Can't afford,SNR503MG,JNR1009MG,2022-01-15,3
USR1172,25,FEMALE,Mumbai,Intermediate Completed,IT Employee,SEO,2022-01-20,Telugu,69.0,JNR1009MG,lead,2022-01-18,successful,lead_introduction,Not Provided,Not Provided,Not Provided,SNR503MG,JNR1009MG,2022-01-15,3
USR1172,25,FEMALE,Mumbai,Intermediate Completed,IT Employee,SEO,2022-01-20,Telugu,69.0,JNR1009MG,lead,2022-01-20,successful,demo_schedule,Not Provided,Not Provided,Not Provided,SNR503MG,JNR1009MG,2022-01-15,3
USR1172,25,FEMALE,Mumbai,Intermediate Completed,IT Employee,SEO,2022-01-20,Telugu,69.0,JNR1009MG,lead,2022-01-21,successful,demo_not_attended,Not Provided,Not Provided,Not Provided,SNR503MG,JNR1009MG,2022-01-15,3
USR1172,25,FEMALE,Mumbai,Intermediate Completed,IT Employee,SEO,2022-01-20,Telugu,69.0,JNR1009MG,lead,2022-01-21,successful,demo_not_attended,Not Provided,Not Provided,Not Provided,SNR503MG,JNR1009MG,2022-01-15,3
USR1172,25,FEMALE,Mumbai,Intermediate Completed,IT Employee,SEO,2022-01-20,Telugu,69.0,JNR1009MG,awareness,2022-01-21,successful,post_demo_followup,Not Provided,Not Provided,Not Provided,SNR503MG,JNR1009MG,2022-01-15,3
USR1172,25,FEMALE,Mumbai,Intermediate Completed,IT Employee,SEO,2022-01-20,Telugu,69.0,JNR1009MG,consideration,2022-01-21,successful,interested_for_conversion,Not Provided,Not Provided,Not Provided,SNR503MG,JNR1009MG,2022-01-15,3
USR1172,25,FEMALE,Mumbai,Intermediate Completed,IT Employee,SEO,2022-01-20,Telugu,69.0,JNR1009MG,consideration,2022-01-21,successful,followup_for_conversion,Not Provided,Not Provided,Not Provided,SNR503MG,JNR1009MG,2022-01-15,3
USR1172,25,FEMALE,Mumbai,Intermediate Completed,IT Employee,SEO,2022-01-20,Telugu,69.0,JNR1009MG,consideration,2022-01-21,successful,followup_for_conversion,Not Provided,Not Provided,Not Provided,SNR503MG,JNR1009MG,2022-01-15,3
USR1172,25,FEMALE,Mumbai,Intermediate Completed,IT Employee,SEO,2022-01-20,Telugu,69.0,JNR1009MG,conversion,2022-01-21,successful,successful_conversion,Not Provided,Not Provided,Not Provided,SNR503MG,JNR1009MG,2022-01-15,3
USR1173,18,MALE,Chennai,B.Tech,IT Employee,email_marketing,2022-01-19,Telugu,70.0,JNR1009MG,lead,2022-01-17,unsuccessful,lead_introduction,Not Provided,Not Provided,Not Provided,SNR503MG,JNR1009MG,2022-01-15,3
USR1173,18,MALE,Chennai,B.Tech,IT Employee,email_marketing,2022-01-19,Telugu,70.0,JNR1009MG,lead,2022-01-18,successful,lead_introduction,Not Provided,Not Provided,Not Provided,SNR503MG,JNR1009MG,2022-01-15,3
USR1173,18,MALE,Chennai,B.Tech,IT Employee,email_marketing,2022-01-19,Telugu,70.0,JNR1009MG,lead,2022-01-19,unsuccessful,demo_schedule,Not Provided,Not Provided,Not Provided,SNR503MG,JNR1009MG,2022-01-15,3
USR1173,18,MALE,Chennai,B.Tech,IT Employee,email_marketing,2022-01-19,Telugu,70.0,JNR1009MG,lead,2022-01-19,successful,demo_schedule,Not Provided,Not Provided,Not Provided,SNR503MG,JNR1009MG,2022-01-15,3
USR1173,18,MALE,Chennai,B.Tech,IT Employee,email_marketing,2022-01-19,Telugu,70.0,JNR1009MG,lead,2022-01-19,successful,demo_not_attended,Not Provided,Not Provided,Not Provided,SNR503MG,JNR1009MG,2022-01-15,3
USR1173,18,MALE,Chennai,B.Tech,IT Employee,email_marketing,2022-01-19,Telugu,70.0,JNR1009MG,lead,2022-01-19,successful,demo_not_attended,Not Provided,Not Provided,Not Provided,SNR503MG,JNR1009MG,2022-01-15,3
USR1173,18,MALE,Chennai,B.Tech,IT Employee,email_marketing,2022-01-19,Telugu,70.0,JNR1009MG,awareness,2022-01-19,successful,post_demo_followup,Not Provided,Not Provided,Not Provided,SNR503MG,JNR1009MG,2022-01-15,3
USR1173,18,MALE,Chennai,B.Tech,IT Employee,email_marketing,2022-01-19,Telugu,70.0,JNR1009MG,consideration,2022-01-19,successful,interested_for_conversion,Not Provided,Not Provided,Not Provided,SNR503MG,JNR1009MG,2022-01-15,3
USR1173,18,MALE,Chennai,B.Tech,IT Employee,email_marketing,2022-01-19,Telugu,70.0,JNR1009MG,consideration,2022-01-19,successful,followup_for_conversion,Not Provided,Not Provided,Not Provided,SNR503MG,JNR1009MG,2022-01-15,3
USR1173,18,MALE,Chennai,B.Tech,IT Employee,email_marketing,2022-01-19,Telugu,70.0,JNR1009MG,consideration,2022-01-19,successful,followup_for_conversion,Not Provided,Not Provided,Not Provided,SNR503MG,JNR1009MG,2022-01-15,3
USR1173,18,MALE,Chennai,B.Tech,IT Employee,email_marketing,2022-01-19,Telugu,70.0,JNR1009MG,conversion,2022-01-19,successful,successful_conversion,Not Provided,Not Provided,Not Provided,SNR503MG,JNR1009MG,2022-01-15,3
USR1174,25,MALE,Kochi,Intermediate Completed,IT Employee,social_media,2022-01-17,Not Provided,57.0,JNR1009MG,lead,2022-01-17,successful,lead_introduction,Wants offline classes,Not Provided,Not Provided,SNR503MG,JNR1009MG,2022-01-15,3
USR1174,25,MALE,Kochi,Intermediate Completed,IT Employee,social_media,2022-01-17,Not Provided,57.0,JNR1009MG,lead,2022-01-19,successful,demo_schedule,Wants offline classes,Not Provided,Not Provided,SNR503MG,JNR1009MG,2022-01-15,3
USR1174,25,MALE,Kochi,Intermediate Completed,IT Employee,social_media,2022-01-17,Not Provided,57.0,JNR1009MG,lead,2022-01-19,successful,demo_not_attended,Wants offline classes,Not Provided,Not Provided,SNR503MG,JNR1009MG,2022-01-15,3
USR1175,18,MALE,Bengaluru,B.Tech,IT Employee,user_referrals,2022-01-17,Hindi,61.0,JNR1009MG,lead,2022-01-15,unsuccessful,lead_introduction,Not Provided,Wants offline classes,Not Provided,SNR503MG,JNR1009MG,2022-01-15,3
USR1175,18,MALE,Bengaluru,B.Tech,IT Employee,user_referrals,2022-01-17,Hindi,61.0,JNR1009MG,lead,2022-01-16,successful,lead_introduction,Not Provided,Wants offline classes,Not Provided,SNR503MG,JNR1009MG,2022-01-15,3
USR1175,18,MALE,Bengaluru,B.Tech,IT Employee,user_referrals,2022-01-17,Hindi,61.0,JNR1009MG,lead,2022-01-16,successful,demo_schedule,Not Provided,Wants offline classes,Not Provided,SNR503MG,JNR1009MG,2022-01-15,3
USR1175,18,MALE,Bengaluru,B.Tech,IT Employee,user_referrals,2022-01-17,Hindi,61.0,JNR1009MG,lead,2022-01-18,successful,demo_not_attended,Not Provided,Wants offline classes,Not Provided,SNR503MG,JNR1009MG,2022-01-15,3
USR1175,18,MALE,Bengaluru,B.Tech,IT Employee,user_referrals,2022-01-17,Hindi,61.0,JNR1009MG,lead,2022-01-18,successful,demo_not_attended,Not Provided,Wants offline classes,Not Provided,SNR503MG,JNR1009MG,2022-01-15,3
USR1175,18,MALE,Bengaluru,B.Tech,IT Employee,user_referrals,2022-01-17,Hindi,61.0,JNR1009MG,lead,2022-01-18,successful,demo_not_attended,Not Provided,Wants offline classes,Not Provided,SNR503MG,JNR1009MG,2022-01-15,3
USR1175,18,MALE,Bengaluru,B.Tech,IT Employee,user_referrals,2022-01-17,Hindi,61.0,JNR1009MG,awareness,2022-01-18,successful,post_demo_followup,Not Provided,Wants offline classes,Not Provided,SNR503MG,JNR1009MG,2022-01-15,3
USR1176,24,FEMALE,Visakhapatnam,Looking for Job,Government Employee,website,2022-01-17,Not Provided,57.0,JNR1009MG,lead,2022-02-21,successful,lead_introduction,Wants offline classes,Not Provided,Not Provided,SNR503MG,JNR1009MG,2022-02-19,4
USR1176,24,FEMALE,Visakhapatnam,Looking for Job,Government Employee,website,2022-01-17,Not Provided,57.0,JNR1009MG,lead,2022-02-23,successful,demo_schedule,Wants offline classes,Not Provided,Not Provided,SNR503MG,JNR1009MG,2022-02-19,4
USR1176,24,FEMALE,Visakhapatnam,Looking for Job,Government Employee,website,2022-01-17,Not Provided,57.0,JNR1009MG,lead,2022-02-23,unsuccessful,demo_not_attended,Wants offline classes,Not Provided,Not Provided,SNR503MG,JNR1009MG,2022-02-19,4
USR1176,24,FEMALE,Visakhapatnam,Looking for Job,Government Employee,website,2022-01-17,Not Provided,57.0,JNR1009MG,lead,2022-02-24,unsuccessful,demo_not_attended,Wants offline classes,Not Provided,Not Provided,SNR503MG,JNR1009MG,2022-02-19,4
USR1176,24,FEMALE,Visakhapatnam,Looking for Job,Government Employee,website,2022-01-17,Not Provided,57.0,JNR1009MG,lead,2022-02-24,unsuccessful,demo_not_attended,Wants offline classes,Not Provided,Not Provided,SNR503MG,JNR1009MG,2022-02-19,4
USR1176,24,FEMALE,Visakhapatnam,Looking for Job,Government Employee,website,2022-01-17,Not Provided,57.0,JNR1009MG,lead,2022-02-24,successful,demo_not_attended,Wants offline classes,Not Provided,Not Provided,SNR503MG,JNR1009MG,2022-02-19,4
USR1177,18,MALE,Mumbai,B.Tech,Business,SEO,2022-02-23,English,65.0,JNR1009MG,lead,2022-02-22,successful,lead_introduction,Not Provided,Not Provided,Can't afford,SNR503MG,JNR1009MG,2022-02-19,4
USR1177,18,MALE,Mumbai,B.Tech,Business,SEO,2022-02-23,English,65.0,JNR1009MG,lead,2022-02-23,successful,demo_schedule,Not Provided,Not Provided,Can't afford,SNR503MG,JNR1009MG,2022-02-19,4
USR1177,18,MALE,Mumbai,B.Tech,Business,SEO,2022-02-23,English,65.0,JNR1009MG,lead,2022-02-23,successful,demo_not_attended,Not Provided,Not Provided,Can't afford,SNR503MG,JNR1009MG,2022-02-19,4
USR1177,18,MALE,Mumbai,B.Tech,Business,SEO,2022-02-23,English,65.0,JNR1009MG,lead,2022-02-23,successful,demo_not_attended,Not Provided,Not Provided,Can't afford,SNR503MG,JNR1009MG,2022-02-19,4
USR1177,18,MALE,Mumbai,B.Tech,Business,SEO,2022-02-23,English,65.0,JNR1009MG,lead,2022-02-23,unsuccessful,demo_not_attended,Not Provided,Not Provided,Can't afford,SNR503MG,JNR1009MG,2022-02-19,4
USR1177,18,MALE,Mumbai,B.Tech,Business,SEO,2022-02-23,English,65.0,JNR1009MG,lead,2022-02-23,successful,demo_not_attended,Not Provided,Not Provided,Can't afford,SNR503MG,JNR1009MG,2022-02-19,4
USR1177,18,MALE,Mumbai,B.Tech,Business,SEO,2022-02-23,English,65.0,JNR1009MG,awareness,2022-02-23,successful,post_demo_followup,Not Provided,Not Provided,Can't afford,SNR503MG,JNR1009MG,2022-02-19,4
USR1177,18,MALE,Mumbai,B.Tech,Business,SEO,2022-02-23,English,65.0,JNR1009MG,consideration,2022-02-23,successful,interested_for_conversion,Not Provided,Not Provided,Can't afford,SNR503MG,JNR1009MG,2022-02-19,4
